"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
9.111998620E-1,2.934513069E-3,-3.496326739E-3,-2.838584483E-1,-9.588553309E-1,1.796637291E2,3.298072910E1,-4.796237427E-1,-1.797912853E2
9.161998620E-1,3.028351252E-3,-3.587324172E-3,-2.838148475E-1,-9.588676095E-1,1.796529760E2,3.297548342E1,-4.926649773E-1,-1.797839117E2
9.211998620E-1,3.082619556E-3,-3.786830697E-3,-2.837437987E-1,-9.588876963E-1,1.796467573E2,3.296698081E1,-5.163358752E-1,-1.797843986E2
9.261998620E-1,3.088225753E-3,-4.105409142E-3,-2.836488485E-1,-9.589144588E-1,1.796461148E2,3.295565763E1,-5.515042135E-1,-1.797940862E2
9.311998620E-1,3.097199749E-3,-4.443628248E-3,-2.835380435E-1,-9.589456916E-1,1.796450865E2,3.294245025E1,-5.889390345E-1,-1.798040252E2
9.361998620E-1,3.174667018E-3,-4.649594426E-3,-2.833963633E-1,-9.589863420E-1,1.796362093E2,3.292550692E1,-6.140605523E-1,-1.798021134E2
9.411998620E-1,3.247028534E-3,-4.845152143E-3,-2.831771672E-1,-9.590498805E-1,1.796279173E2,3.289930400E1,-6.378557969E-1,-1.798003658E2
9.461998620E-1,3.265249213E-3,-5.051015411E-3,-2.828388512E-1,-9.591485858E-1,1.796258293E2,3.285890434E1,-6.610032546E-1,-1.798048102E2
9.511998620E-1,3.171236596E-3,-5.342138000E-3,-2.823593318E-1,-9.592885971E-1,1.796366024E2,3.280172794E1,-6.898670571E-1,-1.798242346E2
9.561998620E-1,2.919889128E-3,-5.715921521E-3,-2.817365527E-1,-9.594703317E-1,1.796654049E2,3.272758210E1,-7.227362821E-1,-1.798634918E2
9.611998620E-1,2.504373535E-3,-6.217346061E-3,-2.809977233E-1,-9.596850276E-1,1.797130196E2,3.263977390E1,-7.643961803E-1,-1.799247811E2
9.661998620E-1,1.831650596E-3,-6.896179635E-3,-2.801719010E-1,-9.599233270E-1,1.797901082E2,3.254192267E1,-8.174071099E-1,1.799800738E2
9.711998620E-1,9.606198584E-4,-7.610024419E-3,-2.793102562E-1,-9.601702690E-1,1.798899211E2,3.244011119E1,-8.680906473E-1,1.798621076E2
9.761998620E-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.811998620E-1,1.048937882E-3,8.242037147E-3,2.779776156E-1,9.605516195E-1,1.798798006E2,3.228310653E1,-8.738312827E-1,1.796219546E2
9.861998620E-1,1.770581891E-3,8.016740903E-3,2.776345015E-1,9.606516957E-1,1.797971062E2,3.224251071E1,-8.262018159E-1,1.795499892E2
9.911998620E-1,2.017035199E-3,7.467236836E-3,2.774694860E-1,9.607033134E-1,1.797688646E2,3.222249679E1,-7.579459698E-1,1.795404768E2
9.961998620E-1,1.930080292E-3,6.860848516E-3,2.773916423E-1,9.607304931E-1,1.797788290E2,3.221263075E1,-6.939878320E-1,1.795693947E2
1.001199862E0,1.687635791E-3,6.364222616E-3,2.773288786E-1,9.607524872E-1,1.798066111E2,3.220460497E1,-6.470449720E-1,1.796119214E2
1.006199862E0,1.389873332E-3,6.014395971E-3,2.772185504E-1,9.607870579E-1,1.798407322E2,3.219102387E1,-6.180334996E-1,1.796558968E2
1.011199862E0,1.089751024E-3,5.711113568E-3,2.770425975E-1,9.608400464E-1,1.798751237E2,3.216967438E1,-5.942319628E-1,1.796986870E2
1.016199862E0,7.615320770E-4,5.389907863E-3,2.767698765E-1,9.609208107E-1,1.799127348E2,3.213678517E1,-5.693581610E-1,1.797451881E2
1.021199862E0,3.744987928E-4,5.036714952E-3,2.764277756E-1,9.610214233E-1,1.799570856E2,3.209560826E1,-5.428133355E-1,1.797992045E2
1.026199862E0,2.580330229E-4,-4.676765297E-3,-2.760618031E-1,-9.611284733E-1,1.799704316E2,3.205150823E1,-5.232558635E-1,1.798804675E2
1.031199862E0,6.698052191E-4,-4.274587613E-3,-2.756541371E-1,-9.612471461E-1,1.799232460E2,3.200257106E1,-4.920128953E-1,1.799387532E2
1.036199862E0,1.165450773E-3,-3.836751916E-3,-2.751981318E-1,-9.613791704E-1,1.798664491E2,3.194787778E1,-4.594372335E-1,-1.799926002E2
1.041199862E0,1.599122647E-3,-3.396987915E-3,-2.746606171E-1,-9.615339041E-1,1.798167540E2,3.188355435E1,-4.246269272E-1,-1.799307170E2
1.046199862E0,2.010545929E-3,-2.879978390E-3,-2.740715742E-1,-9.617028832E-1,1.797696083E2,3.181315341E1,-3.805289367E-1,-1.798688782E2
1.051199862E0,2.432548721E-3,-2.274587052E-3,-2.734598815E-1,-9.618776441E-1,1.797212502E2,3.174012736E1,-3.269405357E-1,-1.798031503E2
1.056199862E0,2.913194247E-3,-1.642329851E-3,-2.728364766E-1,-9.620546103E-1,1.796661721E2,3.166578834E1,-2.721372584E-1,-1.797301827E2
1.061199862E0,3.431244273E-3,-1.060417620E-3,-2.721925378E-1,-9.622361064E-1,1.796068076E2,3.158908901E1,-2.239504303E-1,-1.796547275E2
1.066199862E0,3.993088504E-3,-5.448588054E-4,-2.715439498E-1,-9.624176025E-1,1.795424245E2,3.151190446E1,-1.843415508E-1,-1.795765706E2
1.071199862E0,4.608645622E-3,-4.138741497E-5,-2.709079981E-1,-9.625942111E-1,1.794718862E2,3.143629954E1,-1.476351433E-1,-1.794929191E2
1.076199862E0,5.293870146E-3,4.908359842E-4,-2.702919543E-1,-9.627637267E-1,1.793933643E2,3.136316151E1,-1.098167594E-1,-1.794007411E2
1.081199862E0,6.063166705E-3,1.085693948E-3,-2.697082162E-1,-9.629223943E-1,1.793052080E2,3.129400397E1,-6.759148704E-2,-1.792974005E2
1.086199862E0,6.956313893E-3,1.786871930E-3,-2.691524327E-1,-9.630708098E-1,1.792028587E2,3.122837718E1,-1.735198244E-2,-1.791771626E2
1.091199862E0,7.943421892E-3,2.571786521E-3,-2.686163485E-1,-9.632110596E-1,1.790897413E2,3.116533845E1,3.935535524E-2,-1.790440308E2
1.096199862E0,8.947498883E-3,3.329091938E-3,-2.680603266E-1,-9.633548260E-1,1.789746785E2,3.110008961E1,9.266190477E-2,-1.789099363E2
1.101199862E0,9.848351949E-3,3.914442379E-3,-2.674419284E-1,-9.635156989E-1,1.788714438E2,3.102736647E1,1.303783144E-1,-1.787925791E2
1.106199862E0,1.041755451E-2,4.182220902E-3,-2.668260932E-1,-9.636793137E-1,1.788062146E2,3.095457376E1,1.433134407E-1,-1.787216088E2
1.111199862E0,1.102127564E-2,4.600013141E-3,-2.665179372E-1,-9.637559652E-1,1.787370293E2,3.091862802E1,1.714203421E-1,-1.786422083E2
1.116199862E0,1.180905432E-2,5.203362554E-3,-2.664129436E-1,-9.637725949E-1,1.786467506E2,3.090722628E1,2.141461454E-1,-1.785367846E2
1.121199862E0,1.284062916E-2,5.905988161E-3,-2.663880885E-1,-9.637622237E-1,1.785285318E2,3.090569419E1,2.602815986E-1,-1.784013845E2
1.126199862E0,1.401491827E-2,6.545004435E-3,-2.664112151E-1,-9.637353420E-1,1.783939561E2,3.090993750E1,2.949508866E-1,-1.782521461E2
1.131199862E0,1.519630122E-2,7.002481259E-3,-2.664853036E-1,-9.636937380E-1,1.782585651E2,3.092000019E1,3.092447449E-1,-1.781076486E2
1.136199862E0,1.627724339E-2,7.268831134E-3,-2.666035593E-1,-9.636414051E-1,1.781346829E2,3.093493812E1,3.053851576E-1,-1.779800690E2
1.141199862E0,1.723675878E-2,7.368464954E-3,-2.667425573E-1,-9.635854959E-1,1.780247151E2,3.095194531E1,2.867515438E-1,-1.778709941E2
1.146199862E0,1.801285874E-2,7.322139107E-3,-2.668260336E-1,-9.635485411E-1,1.779357668E2,3.096194611E1,2.577100432E-1,-1.777866640E2
1.151199862E0,1.876168571E-2,7.357851602E-3,-2.669916451E-1,-9.634881020E-1,1.778499430E2,3.098188838E1,2.383498859E-1,-1.777028186E2
1.156199862E0,1.954725281E-2,7.507584989E-3,-2.673150599E-1,-9.633816481E-1,1.777599072E2,3.102088608E1,2.300310884E-1,-1.776113893E2
1.161199862E0,2.048289606E-2,7.842065766E-3,-2.677861452E-1,-9.632287025E-1,1.776526689E2,3.107798455E1,2.370524591E-1,-1.774976827E2
1.166199862E0,2.158006451E-2,8.312365972E-3,-2.683762908E-1,-9.630365372E-1,1.775269148E2,3.114971970E1,2.536531948E-1,-1.773619199E2
1.171199862E0,2.276147854E-2,8.836011402E-3,-2.689926624E-1,-9.628326893E-1,1.773915014E2,3.122485344E1,2.732938728E-1,-1.772151774E2
1.176199862E0,2.400122095E-2,9.402835742E-3,-2.696092725E-1,-9.626247287E-1,1.772493985E2,3.130028643E1,2.956991567E-1,-1.770606289E2
1.181199862E0,2.497697253E-2,9.667023085E-3,-2.701489329E-1,-9.624459743E-1,1.771375521E2,3.136560964E1,2.929528753E-1,-1.769445872E2
1.186199862E0,2.559698189E-2,9.583282284E-3,-2.706098855E-1,-9.623010159E-1,1.770664815E2,3.142032822E1,2.630121508E-1,-1.768786301E2
1.191199862E0,2.599459104E-2,9.349732660E-3,-2.710225880E-1,-9.621765018E-1,1.770209037E2,3.146873296E1,2.235654589E-1,-1.768419098E2
1.196199862E0,2.639434764E-2,9.225015529E-3,-2.713678181E-1,-9.620695114E-1,1.769750793E2,3.150946773E1,1.962418265E-1,-1.768016090E2
1.201199862E0,2.672796679E-2,9.115394205E-3,-2.716054320E-1,-9.619942904E-1,1.769368358E2,3.153742611E1,1.729757870E-1,-1.767681716E2
1.206199862E0,2.697849958E-2,8.962691762E-3,-2.717896104E-1,-9.619367123E-1,1.769081165E2,3.155885604E1,1.477162872E-1,-1.767452625E2
1.211199862E0,2.721163217E-2,8.813096210E-3,-2.719382942E-1,-9.618895054E-1,1.768813917E2,3.157606363E1,1.234541566E-1,-1.767241895E2
1.216199862E0,2.743120055E-2,8.702015504E-3,-2.720682025E-1,-9.618475437E-1,1.768562216E2,3.159116339E1,1.039179637E-1,-1.767034195E2
1.221199862E0,2.757405815E-2,8.585845120E-3,-2.722034454E-1,-9.618062377E-1,1.768398451E2,3.160687013E1,8.619187940E-2,-1.766912746E2
1.226199862E0,2.762321057E-2,8.457811549E-3,-2.723544836E-1,-9.617632031E-1,1.768342105E2,3.162440817E1,7.002768416E-2,-1.766898396E2
1.231199862E0,2.754767330E-2,8.278281428E-3,-2.725079954E-1,-9.617234468E-1,1.768428698E2,3.164205755E1,5.207684255E-2,-1.767037718E2
1.236199862E0,2.730518042E-2,7.998374291E-3,-2.726717591E-1,-9.616863132E-1,1.768706679E2,3.166058634E1,2.825547252E-2,-1.767392616E2
1.241199862E0,2.683464962E-2,7.572065573E-3,-2.728270888E-1,-9.616589546E-1,1.769246065E2,3.167764255E1,-4.523464350E-3,-1.768044883E2
1.246199862E0,2.617651193E-2,7.056870032E-3,-2.729930282E-1,-9.616339207E-1,1.770000500E2,3.169573364E1,-4.123917516E-2,-1.768931949E2
1.251199862E0,2.535596314E-2,6.478453055E-3,-2.731483877E-1,-9.616158605E-1,1.770941092E2,3.171246170E1,-7.977376918E-2,-1.770017990E2
1.256199862E0,2.436921351E-2,5.837502424E-3,-2.732807398E-1,-9.616078734E-1,1.772072174E2,3.172639078E1,-1.198913232E-1,-1.771306934E2
1.261199862E0,2.327459620E-2,5.193583202E-3,-2.734132409E-1,-9.616010189E-1,1.773326869E2,3.174048044E1,-1.569250720E-1,-1.772715799E2
1.266199862E0,2.215774076E-2,4.606695846E-3,-2.735444009E-1,-9.615930915E-1,1.774607021E2,3.175470571E1,-1.869403055E-1,-1.774131351E2
1.271199862E0,2.105327505E-2,4.065928981E-3,-2.736313939E-1,-9.615955949E-1,1.775872941E2,3.176390616E1,-2.121160609E-1,-1.775518718E2
1.276199862E0,1.994386399E-2,3.550417256E-3,-2.736525536E-1,-9.616152644E-1,1.777144500E2,3.176543352E1,-2.341746772E-1,-1.776903462E2
1.281199862E0,1.884720648E-2,3.100136062E-3,-2.736266255E-1,-9.616463184E-1,1.778401413E2,3.176158939E1,-2.493363296E-1,-1.778253545E2
1.286199862E0,1.772494417E-2,2.684473991E-3,-2.735568583E-1,-9.616887569E-1,1.779687646E2,3.175267906E1,-2.597973248E-1,-1.779620844E2
1.291199862E0,1.654106843E-2,2.269365126E-3,-2.734264433E-1,-9.617480040E-1,1.781044467E2,3.173663202E1,-2.681690771E-1,-1.781055681E2
1.296199862E0,1.529755031E-2,1.849929104E-3,-2.732641995E-1,-9.618155956E-1,1.782469615E2,3.171687398E1,-2.751333483E-1,-1.782557482E2
1.301199862E0,1.402889212E-2,1.444802154E-3,-2.731089294E-1,-9.618797302E-1,1.783923546E2,3.169804970E1,-2.797981531E-1,-1.784082490E2
1.306199862E0,1.278323975E-2,1.055788598E-3,-2.729839385E-1,-9.619330764E-1,1.785351087E2,3.168291884E1,-2.835030986E-1,-1.785577142E2
1.311199862E0,1.162295920E-2,6.876576226E-4,-2.729113698E-1,-9.619687200E-1,1.786680770E2,3.167410067E1,-2.876870526E-1,-1.786971265E2
1.316199862E0,1.038034251E-2,1.512590825E-4,-2.728473544E-1,-9.620013237E-1,1.788104790E2,3.166620697E1,-3.078789266E-1,-1.788508769E2
1.321199862E0,9.186982798E-3,-4.052839940E-4,-2.728526890E-1,-9.620118737E-1,1.789472345E2,3.166665560E1,-3.319255864E-1,-1.789998456E2
1.326199862E0,7.969101951E-3,-1.056786394E-3,-2.728682160E-1,-9.620178342E-1,1.790867985E2,3.166837991E1,-3.656827102E-1,-1.791544893E2
1.331199862E0,6.741999913E-3,-1.753830933E-3,-2.728918195E-1,-9.620195031E-1,1.792274179E2,3.167119997E1,-4.041742191E-1,-1.793115771E2
1.336199862E0,5.513590670E-3,-2.443632809E-3,-2.729330063E-1,-9.620141387E-1,1.793681858E2,3.167628752E1,-4.418293452E-1,-1.794685921E2
1.341199862E0,4.310019939E-3,-3.065500176E-3,-2.729822099E-1,-9.620045424E-1,1.795061066E2,3.168249630E1,-4.727624511E-1,-1.796207514E2
1.346199862E0,3.186189735E-3,-3.568481188E-3,-2.730419338E-1,-9.619902372E-1,1.796348889E2,3.169006150E1,-4.930715023E-1,-1.797604095E2
1.351199862E0,2.185256543E-3,-3.906050464E-3,-2.731198072E-1,-9.619696140E-1,1.797495878E2,3.169980572E1,-4.989767678E-1,-1.798813553E2
1.356199862E0,1.343257306E-3,-4.088456277E-3,-2.732361257E-1,-9.619373679E-1,1.798460740E2,3.171406779E1,-4.927343409E-1,-1.799799440E2
1.361199862E0,5.804399449E-4,-4.150359891E-3,-2.733786404E-1,-9.618973732E-1,1.799334865E2,3.173139011E1,-4.756635846E-1,1.799339590E2
1.366199862E0,2.315836472E-4,4.113436211E-3,2.735287845E-1,9.618549943E-1,1.799734625E2,3.174959492E1,-4.461305745E-1,1.798455380E2
1.371199862E0,7.044046011E-4,3.968923353E-3,2.737130225E-1,9.618029594E-1,1.799192812E2,3.177166433E1,-4.153427503E-1,1.797978726E2
1.376199862E0,1.178712714E-3,3.712846665E-3,2.739368975E-1,9.617397785E-1,1.798649294E2,3.179838857E1,-3.721844761E-1,1.797535419E2
1.381199862E0,1.498382989E-3,3.296087729E-3,2.742041945E-1,9.616646767E-1,1.798282979E2,3.183014542E1,-3.161446169E-1,1.797313072E2
1.386199862E0,1.606853224E-3,2.747541759E-3,2.744922936E-1,9.615840316E-1,1.798158681E2,3.186426655E1,-2.522080645E-1,1.797365158E2
1.391199862E0,1.556141757E-3,2.078806283E-3,2.747897804E-1,9.615008235E-1,1.798216792E2,3.189945633E1,-1.800422110E-1,1.797630840E2
1.396199862E0,1.365192331E-3,1.346724806E-3,2.750800848E-1,9.614194036E-1,1.798435604E2,3.193381106E1,-1.053360739E-1,1.798071441E2
1.401199862E0,1.077995790E-3,5.979499547E-4,2.753399014E-1,9.613461494E-1,1.798764708E2,3.196460537E1,-3.185893387E-2,1.798623792E2
1.406199862E0,7.251187484E-4,-1.437354804E-4,2.755621672E-1,9.612829685E-1,1.799169075E2,3.199102041E1,3.873031846E-2,1.799246633E2
1.411199862E0,3.362957007E-4,-8.778975462E-4,2.757513225E-1,9.612285495E-1,1.799614634E2,3.201359196E1,1.073258488E-1,1.799906979E2
1.416199862E0,2.429033978E-4,1.579782809E-3,-2.758949399E-1,-9.611864686E-1,1.799721653E2,3.203086100E1,1.663241567E-1,-1.799233001E2
1.421199862E0,5.456599198E-4,2.242360497E-3,-2.759920657E-1,-9.611571431E-1,1.799374720E2,3.204263731E1,2.297180740E-1,-1.798689819E2
1.426199862E0,9.014610145E-4,2.854774240E-3,-2.760606110E-1,-9.611355662E-1,1.798967002E2,3.205107977E1,2.859033651E-1,-1.798104036E2
1.431199862E0,1.224230929E-3,3.449369222E-3,-2.761216760E-1,-9.611157179E-1,1.798597134E2,3.205868666E1,3.411647252E-1,-1.797560211E2
1.436199862E0,1.543334423E-3,4.010973964E-3,-2.761801183E-1,-9.610962868E-1,1.798231468E2,3.206602987E1,3.929024587E-1,-1.797030799E2
1.441199862E0,1.871700483E-3,4.566922318E-3,-2.762563527E-1,-9.610713124E-1,1.797855188E2,3.207555637E1,4.437108444E-1,-1.796492822E2
1.446199862E0,2.184768933E-3,5.114830565E-3,-2.763437629E-1,-9.610427618E-1,1.797496437E2,3.208646494E1,4.941047157E-1,-1.795974092E2
1.451199862E0,2.475827830E-3,5.631073378E-3,-2.764216363E-1,-9.610167742E-1,1.797162907E2,3.209626048E1,5.417034080E-1,-1.795489586E2
1.456199862E0,2.763802883E-3,6.086738780E-3,-2.764892280E-1,-9.609937668E-1,1.796832911E2,3.210482946E1,5.827260346E-1,-1.795027650E2
1.461199862E0,2.995151144E-3,6.431193557E-3,-2.765442729E-1,-9.609749913E-1,1.796567804E2,3.211181393E1,6.132970582E-1,-1.794663346E2
1.466199862E0,3.147136719E-3,6.678925361E-3,-2.765911818E-1,-9.609593153E-1,1.796393641E2,3.211771768E1,6.357332413E-1,-1.794417123E2
1.471199862E0,2.720390517E-3,6.690510083E-3,-2.766527832E-1,-9.609428048E-1,1.796882658E2,3.212483228E1,6.505037219E-1,-1.794882988E2
1.476199862E0,2.726737676E-3,6.772839930E-3,-2.767223418E-1,-9.609221816E-1,1.796875385E2,3.213320477E1,6.593311682E-1,-1.794849411E2
1.481199862E0,2.175586939E-3,6.619363092E-3,-2.768205404E-1,-9.608963728E-1,1.797506959E2,3.214446200E1,6.598642774E-1,-1.795504356E2
1.486199862E0,2.064706600E-3,6.604989991E-3,-2.769741714E-1,-9.608524442E-1,1.797634019E2,3.216270754E1,6.617294413E-1,-1.795629958E2
1.491199862E0,1.478707751E-3,6.516929716E-3,-2.771928906E-1,-9.607910514E-1,1.798305525E2,3.218838008E1,6.705501614E-1,-1.796301650E2
1.496199862E0,1.397905376E-3,6.603457034E-3,-2.774477303E-1,-9.607170224E-1,1.798398118E2,3.221879356E1,6.825472933E-1,-1.796361314E2
1.501199862E0,9.019965195E-4,6.555821281E-3,-2.777368128E-1,-9.606344104E-1,1.798966388E2,3.225294175E1,6.929783939E-1,-1.796920362E2
1.506199862E0,7.567038310E-4,6.596841384E-3,-2.780727148E-1,-9.605370760E-1,1.799132881E2,3.229295340E1,7.020160029E-1,-1.797064798E2
1.511199862E0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.516199862E0,2.213193708E-4,6.550302263E-3,-2.788446546E-1,-9.603138566E-1,1.799746387E2,3.238469457E1,7.137671480E-1,-1.797663230E2
1.521199862E0,5.486487282E-4,-6.441437174E-3,2.792477310E-1,9.601973295E-1,1.799371295E2,3.243224451E1,7.263305125E-1,-1.798542339E2
1.526199862E0,7.041244653E-4,-6.436283700E-3,2.796638310E-1,9.600761533E-1,1.799193133E2,3.248180527E1,7.306831614E-1,-1.798711905E2
1.531199862E0,1.164955446E-3,-6.309694145E-3,2.800896168E-1,9.599524140E-1,1.798665059E2,3.253226980E1,7.314919467E-1,-1.799256265E2
1.536199862E0,1.296900147E-3,-6.252553314E-3,2.805140615E-1,9.598286748E-1,1.798513861E2,3.258282998E1,7.294154521E-1,-1.799416536E2
1.541199862E0,1.752194129E-3,-6.090870593E-3,2.809314728E-1,9.597069025E-1,1.797992132E2,3.263230671E1,7.262660316E-1,-1.799966165E2
1.546199862E0,1.891197967E-3,-5.995250307E-3,2.813299894E-1,9.595904946E-1,1.797832845E2,3.267976891E1,7.202310314E-1,1.799853160E2
1.551199862E0,2.271577522E-3,-5.816478748E-3,2.816956043E-1,9.594835043E-1,1.797396962E2,3.272312970E1,7.128591125E-1,1.799379937E2
1.556199862E0,2.414341614E-3,-5.710169207E-3,2.820210159E-1,9.593881965E-1,1.797233366E2,3.276187378E1,7.058060572E-1,1.799191033E2
1.561199862E0,2.783306013E-3,-5.546252243E-3,2.823052108E-1,9.593045712E-1,1.796810562E2,3.279554687E1,6.997463330E-1,1.798734467E2
1.566199862E0,2.881382010E-3,-5.437029526E-3,2.825472653E-1,9.592336416E-1,1.796698175E2,3.282437559E1,6.909474962E-1,1.798593055E2
1.571199862E0,3.399403387E-3,-5.202578381E-3,2.827484012E-1,9.591739774E-1,1.796104563E2,3.284804492E1,6.819909995E-1,1.797949121E2
1.576199862E0,3.540787689E-3,-5.066408776E-3,2.828958929E-1,9.591307044E-1,1.795942548E2,3.286556114E1,6.716390890E-1,1.797750623E2
1.581199862E0,4.112190402E-3,-4.734995775E-3,2.828886509E-1,9.591322541E-1,1.795287764E2,3.286433043E1,6.537337227E-1,1.797015074E2
1.586199862E0,4.305822302E-3,-4.520888440E-3,2.828983665E-1,9.591295719E-1,1.795065876E2,3.286537346E1,6.364807236E-1,1.796732902E2
1.818207103E0,7.376215226E-3,1.486103982E-1,3.528504670E-1,9.237732887E-1,1.791547403E2,4.278143729E1,-1.562614090E1,1.729318191E2
1.823207103E0,5.643239570E-3,1.449653059E-1,3.559663892E-1,9.231690764E-1,1.793533289E2,4.308126463E1,-1.528600069E1,1.732353017E2
1.828207103E0,4.851075960E-3,1.426554918E-1,3.579204679E-1,9.227777719E-1,1.794441055E2,4.327377464E1,-1.505855327E1,1.733951459E2
1.833207103E0,4.429026657E-3,1.407584250E-1,3.595805764E-1,9.224257469E-1,1.794924693E2,4.344226862E1,-1.486208269E1,1.735010280E2
1.838207103E0,5.922736847E-3,1.397731453E-1,3.608900607E-1,9.220557213E-1,1.793213004E2,4.360659190E1,-1.468367544E1,1.733627709E2
1.843207103E0,5.638001665E-3,1.380970478E-1,3.622106314E-1,9.217922091E-1,1.793539292E2,4.373848600E1,-1.450765063E1,1.734499068E2
1.848207103E0,3.853952162E-3,1.358153075E-1,3.637286127E-1,9.215426445E-1,1.795583685E2,4.386749548E1,-1.433054734E1,1.737247981E2
1.853207103E0,3.533772701E-3,1.340380460E-1,3.652144670E-1,9.212164283E-1,1.795950586E2,4.401918755E1,-1.414489706E1,1.738183590E2
1.858207103E0,4.780110843E-3,1.325742453E-1,3.667233884E-1,9.208230972E-1,1.794522376E2,4.419713415E1,-1.392484197E1,1.737279145E2
1.863207103E0,3.715985678E-3,1.299359947E-1,3.685055375E-1,9.204925299E-1,1.795741784E2,4.436362075E1,-1.367837869E1,1.739382446E2
1.868207103E0,2.506591235E-3,1.270973086E-1,3.700788021E-1,9.202617407E-1,1.797127655E2,4.450017648E1,-1.341899016E1,1.741770202E2
1.873207103E0,1.360706267E-3,1.245372966E-1,3.710031807E-1,9.202419519E-1,1.798440745E2,4.456182334E1,-1.319107646E1,1.744056941E2
1.878207103E0,9.456149244E-4,1.225070879E-1,3.710883558E-1,9.204806089E-1,1.798916405E2,4.453514766E1,-1.299282203E1,1.745430737E2
1.883207103E0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.888207103E0,2.125216367E-4,1.189680323E-1,3.695989847E-1,9.215438962E-1,1.799756468E2,4.428443388E1,-1.265684852E1,1.748057532E2
1.893207103E0,6.584565276E-4,-1.169454008E-1,-3.685000539E-1,-9.222424030E-1,1.799245464E2,4.410680448E1,-1.248531012E1,1.750070911E2
1.898207103E0,1.156251761E-3,-1.151394919E-1,-3.671923280E-1,-9.229904413E-1,1.798675033E2,4.391087959E1,-1.232134933E1,1.751604591E2
1.903207103E0,2.139415213E-3,-1.132042184E-1,-3.658655584E-1,-9.237546325E-1,1.797548409E2,4.370686542E1,-1.216404061E1,1.753715317E2
1.908207103E0,2.621260178E-3,-1.115662009E-1,-3.644161820E-1,-9.245252609E-1,1.796996254E2,4.349751065E1,-1.201700570E1,1.755160718E2
1.913207103E0,3.352590699E-3,-1.099918783E-1,-3.630266190E-1,-9.252579212E-1,1.796158207E2,4.329489918E1,-1.188663166E1,1.756832671E2
1.918207103E0,4.233708492E-3,-1.085694879E-1,-3.616260290E-1,-9.259704947E-1,1.795148513E2,4.309227503E1,-1.177835963E1,1.758594820E2
1.923207103E0,4.489438605E-3,-1.074750051E-1,-3.602217436E-1,-9.266440868E-1,1.794855465E2,4.290000595E1,-1.167830756E1,1.759532570E2
1.928207103E0,4.504412128E-3,-1.064215824E-1,-3.589333296E-1,-9.272653461E-1,1.794838306E2,4.272536454E1,-1.157179365E1,1.760173346E2
1.933207103E0,4.925365605E-3,-1.051077172E-1,-3.578427732E-1,-9.278343916E-1,1.794355924E2,4.256864952E1,-1.145335615E1,1.761337887E2
1.938207103E0,5.575022638E-3,-1.035953909E-1,-3.568732738E-1,-9.283740520E-1,1.793611462E2,4.242292050E1,-1.132241137E1,1.762816684E2
1.943207103E0,6.206748076E-3,-1.020649523E-1,-3.558577597E-1,-9.289292097E-1,1.792887545E2,4.227199909E1,-1.118862924E1,1.764285083E2
1.948207103E0,6.497751903E-3,-1.007656902E-1,-3.547433019E-1,-9.294951558E-1,1.792554072E2,4.211516631E1,-1.106558479E1,1.765292964E2
1.953207103E0,7.042480594E-3,-9.943862259E-2,-3.537380993E-1,-9.300170541E-1,1.791929845E2,4.196977351E1,-1.094937706E1,1.766570282E2
1.958207103E0,7.418070942E-3,-9.819716215E-2,-3.529220223E-1,-9.304559827E-1,1.791499439E2,4.185079544E1,-1.083447209E1,1.767602074E2
1.963207103E0,8.033420295E-3,-9.685718268E-2,-3.523468077E-1,-9.308092594E-1,1.790794279E2,4.175889477E1,-1.071782050E1,1.768904187E2
1.968207103E0,8.299276069E-3,-9.564176202E-2,-3.518936038E-1,-9.311040044E-1,1.790489621E2,4.168692046E1,-1.059967526E1,1.769758604E2
1.973207103E0,8.897436547E-3,-9.433349222E-2,-3.515706062E-1,-9.313539267E-1,1.789804154E2,4.162755488E1,-1.048463800E1,1.770995207E2
